,cc,level,category,test,data
996,MW,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '196.45.188.5'}
997,MW,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '204.61.216.131'}
998,MW,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '147.28.0.39'}
999,MW,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '185.43.134.10'}
1000,MW,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '41.87.2.154'}
1001,MW,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '41.87.5.162'}
1002,MW,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:148f:fffd::10'}
1003,MW,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:418:1::39'}
1004,MW,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:500:14:6131:ad::1'}
1005,MW,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:dd8:12::53'}
1006,MW,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:67c:e0::99'}
1007,MW,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '196.45.188.5'}
1008,MW,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '41.221.99.135'}
1009,MW,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '196.45.190.9'}
1010,MW,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '41.87.2.154'}
1011,MW,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '41.87.5.162'}
1012,MW,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '185.43.134.10'}
1013,MW,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:148f:fffd::10'}
1014,MW,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '193.0.9.99'}
1015,MW,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:67c:e0::99'}
1016,MW,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:dd8:12::53'}
1017,MW,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '202.12.31.53'}
1018,MW,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:500:14:6131:ad::1'}
1019,MW,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '204.61.216.131'}
1020,MW,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '147.28.0.39'}
1021,MW,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:418:1::39'}
1022,MW,NOTICE,Consistency,EXTRA_ADDRESS_CHILD,{'ns_ip_list': 'domwe.sdn.mw./41.87.2.154'}
1023,MW,NOTICE,DNSSEC,NEITHER_DNSKEY_NOR_DS,"{'child': '196.45.188.5', 'parent': '198.41.0.4'}"
1024,MW,NOTICE,DNSSEC,NOT_SIGNED,{'zone': 'mw'}
1025,MW,NOTICE,Nameserver,AXFR_AVAILABLE,{'ns': 'chambo.sdnp.org.mw/196.45.188.5'}
1026,MW,NOTICE,Nameserver,AXFR_AVAILABLE,{'ns': 'chambo.sdnp.org.mw/41.221.99.135'}
1027,MW,NOTICE,Nameserver,AXFR_AVAILABLE,{'ns': 'domwe.sdn.mw/196.45.190.9'}
1028,MW,NOTICE,Nameserver,AXFR_AVAILABLE,{'ns': 'domwe.sdn.mw/41.87.2.154'}
1029,MW,NOTICE,Nameserver,AXFR_AVAILABLE,{'ns': 'domwe.sdn.mw/41.87.5.162'}
1030,MW,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'rip.psg.com/147.28.0.39', 'query_name': 'version.server', 'string': 'Knot DNS 3.2.6'}"
1031,MW,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'rip.psg.com/147.28.0.39', 'query_name': 'version.bind', 'string': 'Knot DNS 3.2.6'}"
1032,MW,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'mw.cctld.authdns.ripe.net/193.0.9.99', 'query_name': 'version.bind', 'string': 'NSD'}"
1033,MW,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'chambo.sdnp.org.mw/196.45.188.5;chambo.sdnp.org.mw/41.221.99.135', 'query_name': 'version.bind', 'string': '9.9.4-RedHat-9.9.4-8.fc20'}"
1034,MW,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns4.apnic.net/202.12.31.53', 'query_name': 'version.bind', 'string': 'ns4-syd.apnic.net'}"
1035,MW,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'domwe.sdn.mw/196.45.190.9;domwe.sdn.mw/41.87.2.154', 'query_name': 'version.bind', 'string': '9.16.48-Ubuntu'}"
1036,MW,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'pch1.nic.mw/204.61.216.131', 'query_name': 'version.bind', 'string': 'host'}"
1037,MW,NOTICE,Zone,REFRESH_MINIMUM_VALUE_LOWER,"{'refresh': 1800, 'required_refresh': 14400}"
1038,MW,NOTICE,Zone,RETRY_MINIMUM_VALUE_LOWER,"{'required_retry': 3600, 'retry': 600}"
1039,MW,NOTICE,Zone,Z11_NO_SPF_FOUND,{}
1040,MZ,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns-mz.afrinic.net/2001:43f8:120::40'}
1041,MZ,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'oceano.uem.mz/2001:43f8:a40:1::2'}
1042,MZ,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'phloem.uoregon.edu/2001:468:d01:20::80df:2023'}
1043,MZ,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns-mz.afrinic.net/2001:43f8:120::40'}
1044,MZ,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'oceano.uem.mz/2001:43f8:a40:1::2'}
1045,MZ,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'phloem.uoregon.edu/2001:468:d01:20::80df:2023'}
1046,MZ,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '128.223.32.35'}
1047,MZ,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '204.61.216.14'}
1048,MZ,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '196.3.96.69'}
1049,MZ,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '196.3.96.67'}
1050,MZ,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '196.216.168.40'}
1051,MZ,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '196.3.96.66'}
1052,MZ,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:43f8:a40:1::2'}
1053,MZ,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:43f8:120::40'}
1054,MZ,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:468:d01:20::80df:2023'}
1055,MZ,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '204.61.216.14'}
1056,MZ,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '196.3.96.66'}
1057,MZ,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '196.216.168.40'}
1058,MZ,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:43f8:120::40'}
1059,MZ,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '196.3.96.69'}
1060,MZ,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:43f8:a40:1::2'}
1061,MZ,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '128.223.32.35'}
1062,MZ,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:468:d01:20::80df:2023'}
1063,MZ,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '196.3.96.67'}
1064,MZ,WARNING,Consistency,MULTIPLE_SOA_SERIALS,{'count': 2}
1065,MZ,NOTICE,Consistency,SOA_SERIAL_VARIATION,"{'max_variation': 0, 'serial_max': 2024062417, 'serial_min': 2024062412}"
1066,MZ,NOTICE,Consistency,EXTRA_ADDRESS_CHILD,{'ns_ip_list': 'oceano.uem.mz./2001:43f8:a40:1::2'}
1067,MZ,NOTICE,DNSSEC,NEITHER_DNSKEY_NOR_DS,"{'child': '204.61.216.14', 'parent': '198.41.0.4'}"
1068,MZ,NOTICE,DNSSEC,NOT_SIGNED,{'zone': 'mz'}
1069,MZ,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'zebra.uem.mz/196.3.96.67', 'query_name': 'version.bind', 'string': '9.6.-ESV-R5-P1'}"
1070,MZ,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'phloem.uoregon.edu/128.223.32.35', 'query_name': 'version.bind', 'string': '9999.9.9'}"
1071,MZ,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns-mz.afrinic.net/196.216.168.40', 'query_name': 'version.bind', 'string': 'NSD 4'}"
1072,MZ,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns-mz.afrinic.net/196.216.168.40', 'query_name': 'version.server', 'string': 'NSD 4'}"
1073,MZ,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'anyns.uem.mz/204.61.216.14', 'query_name': 'version.bind', 'string': 'host'}"
1074,MZ,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'dzowo.uem.mz/196.3.96.66', 'query_name': 'version.bind', 'string': ""Higg's Boson 4.2""}"
1075,MZ,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'oceano.uem.mz/196.3.96.69', 'query_name': 'version.bind', 'string': '9.9.5'}"
1076,MZ,NOTICE,Zone,REFRESH_MINIMUM_VALUE_LOWER,"{'refresh': 480, 'required_refresh': 14400}"
1077,MZ,NOTICE,Zone,RETRY_MINIMUM_VALUE_LOWER,"{'required_retry': 3600, 'retry': 300}"
1078,MZ,WARNING,Zone,EXPIRE_MINIMUM_VALUE_LOWER,"{'expire': 259200, 'required_expire': 604800}"
1079,MZ,NOTICE,Zone,Z11_NO_SPF_FOUND,{}
1080,NA,WARNING,Address,NAMESERVER_IP_WITHOUT_REVERSE,"{'ns_ip': '2607:f740:45::54', 'nsname': 'etld-1.anycast.net'}"
1081,NA,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'anyc2.irondns.net/2a01:5b0:4::7'}
1082,NA,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'etld-1.anycast.net/2607:f740:45::54'}
1083,NA,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'na-ns.anycast.pch.net/2001:500:14:6035:ad::1'}
1084,NA,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'anyc2.irondns.net/2a01:5b0:4::7'}
1085,NA,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'etld-1.anycast.net/2607:f740:45::54'}
1086,NA,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'na-ns.anycast.pch.net/2001:500:14:6035:ad::1'}
1087,NA,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '45.54.45.54'}
1088,NA,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '185.38.108.108'}
1089,NA,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '195.253.64.7'}
1090,NA,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '204.61.216.35'}
1091,NA,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '185.28.194.194'}
1092,NA,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2a01:5b0:4::7'}
1093,NA,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2607:f740:45::54'}
1094,NA,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:500:14:6035:ad::1'}
1095,NA,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '195.253.64.7'}
1096,NA,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2a01:5b0:4::7'}
1097,NA,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2607:f740:45::54'}
1098,NA,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '45.54.45.54'}
1099,NA,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:500:14:6035:ad::1'}
1100,NA,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '204.61.216.35'}
1101,NA,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '185.28.194.194'}
1102,NA,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '185.38.108.108'}
1103,NA,ERROR,DNSSEC,DS03_ILLEGAL_ITERATION_VALUE,"{'int': '10', 'ns_list': 'anyc2.irondns.net/195.253.64.7;etld-1.anycast.net/45.54.45.54;na-ns.anycast.pch.net/204.61.216.35;na.anycastdns.cz/185.28.194.194;na.anycastdns.cz/185.38.108.108'}"
1104,NA,WARNING,DNSSEC,DS03_ILLEGAL_SALT_LENGTH,"{'int': '8', 'ns_list': 'anyc2.irondns.net/195.253.64.7;etld-1.anycast.net/45.54.45.54;na-ns.anycast.pch.net/204.61.216.35;na.anycastdns.cz/185.28.194.194;na.anycastdns.cz/185.38.108.108'}"
1105,NA,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'etld-1.anycast.net/45.54.45.54', 'query_name': 'version.bind', 'string': 'Knot DNS 2.9.9'}"
1106,NA,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'etld-1.anycast.net/45.54.45.54', 'query_name': 'version.server', 'string': 'Knot DNS 2.9.9'}"
1107,NA,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'na-ns.anycast.pch.net/204.61.216.35', 'query_name': 'version.bind', 'string': 'host'}"
1108,NA,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'na.anycastdns.cz/185.28.194.194;na.anycastdns.cz/185.38.108.108', 'query_name': 'version.bind', 'string': 'GLUX-DNS 0.9'}"
1109,NA,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'na.anycastdns.cz/185.28.194.194;na.anycastdns.cz/185.38.108.108', 'query_name': 'version.server', 'string': 'GLUX-DNS 0.9'}"
1110,NA,WARNING,Zone,Z01_MNAME_NO_RESPONSE,{'ns': 'na-ns.anycast.pch.net/2001:500:14:6035:ad::1'}
1111,NA,NOTICE,Zone,REFRESH_MINIMUM_VALUE_LOWER,"{'refresh': 3600, 'required_refresh': 14400}"
1112,NA,NOTICE,Zone,RETRY_MINIMUM_VALUE_LOWER,"{'required_retry': 3600, 'retry': 600}"
1113,NA,NOTICE,Zone,Z11_NO_SPF_FOUND,{}
1114,NE,WARNING,Address,NAMESERVER_IP_WITHOUT_REVERSE,"{'ns_ip': '41.138.54.10', 'nsname': 'ns.intnet.ne'}"
1115,NE,WARNING,Connectivity,CN01_UNEXPECTED_RCODE_SOA_QUERY_UDP,"{'ns': 'bow.rain.fr/194.51.3.49', 'rcode': 'REFUSED'}"
1116,NE,WARNING,Connectivity,CN01_UNEXPECTED_RCODE_NS_QUERY_UDP,"{'ns': 'bow.rain.fr/194.51.3.49', 'rcode': 'REFUSED'}"
1117,NE,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ne.cctld.authdns.ripe.net/2001:67c:e0::101'}
1118,NE,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns-ne.afrinic.net/2001:43f8:120::45'}
1119,NE,WARNING,Connectivity,CN02_UNEXPECTED_RCODE_SOA_QUERY_TCP,"{'ns': 'bow.rain.fr/194.51.3.49', 'rcode': 'REFUSED'}"
1120,NE,WARNING,Connectivity,CN02_UNEXPECTED_RCODE_NS_QUERY_TCP,"{'ns': 'bow.rain.fr/194.51.3.49', 'rcode': 'REFUSED'}"
1121,NE,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ne.cctld.authdns.ripe.net/2001:67c:e0::101'}
1122,NE,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns-ne.afrinic.net/2001:43f8:120::45'}
1123,NE,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '41.138.54.10'}
1124,NE,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '193.0.9.101'}
1125,NE,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '196.216.168.45'}
1126,NE,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '194.51.3.49'}
1127,NE,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:67c:e0::101'}
1128,NE,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:43f8:120::45'}
1129,NE,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '194.51.3.49'}
1130,NE,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '193.0.9.101'}
1131,NE,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:67c:e0::101'}
1132,NE,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '196.216.168.45'}
1133,NE,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:43f8:120::45'}
1134,NE,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '41.138.54.10'}
1135,NE,WARNING,Delegation,IS_NOT_AUTHORITATIVE,"{'ns': 'bow.rain.fr/194.51.3.49', 'proto': 'UDP'}"
1136,NE,WARNING,Delegation,IS_NOT_AUTHORITATIVE,"{'ns': 'bow.rain.fr/194.51.3.49', 'proto': 'TCP'}"
1137,NE,ERROR,Delegation,EXTRA_NAME_PARENT,{'extra': 'bow.rain.fr'}
1138,NE,NOTICE,DNSSEC,NEITHER_DNSKEY_NOR_DS,"{'child': '193.0.9.101', 'parent': '198.41.0.4'}"
1139,NE,NOTICE,DNSSEC,NOT_SIGNED,{'zone': 'ne'}
1140,NE,WARNING,Nameserver,NS_ERROR,{'ns': 'bow.rain.fr/194.51.3.49'}
1141,NE,WARNING,Nameserver,A_UNEXPECTED_RCODE,"{'ns': 'bow.rain.fr/194.51.3.49', 'rcode': 'REFUSED'}"
1142,NE,WARNING,Nameserver,CASE_QUERY_NO_ANSWER,"{'domain': 'www.NE', 'ns': 'ns-ne.afrinic.net/196.216.168.45', 'type': 'SOA'}"
1143,NE,ERROR,Nameserver,CASE_QUERIES_RESULTS_DIFFER,"{'domain': 'www.ne', 'type': 'SOA'}"
1144,NE,WARNING,Nameserver,N10_NO_RESPONSE_EDNS1_QUERY,{'ns_ip_list': '196.216.168.45'}
1145,NE,WARNING,Nameserver,N11_NO_RESPONSE,{'ns_ip_list': '196.216.168.45'}
1146,NE,WARNING,Nameserver,NS_ERROR,{'ns': 'bow.rain.fr/194.51.3.49'}
1147,NE,WARNING,Nameserver,NS_ERROR,{'ns': 'bow.rain.fr/194.51.3.49'}
1148,NE,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns.intnet.ne/41.138.54.10', 'query_name': 'version.bind', 'string': '9.11.4-P2-RedHat-9.11.4-26.P2.el7_9.4'}"
1149,NE,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ne.cctld.authdns.ripe.net/193.0.9.101', 'query_name': 'version.server', 'string': 'Knot DNS'}"
1150,NE,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ne.cctld.authdns.ripe.net/193.0.9.101', 'query_name': 'version.bind', 'string': 'NSD'}"
1151,NE,NOTICE,Nameserver,N15_ERROR_ON_VERSION_QUERY,"{'ns_list': 'ns-ne.afrinic.net/196.216.168.45', 'query_name': 'version.server'}"
1152,NE,NOTICE,Nameserver,N15_ERROR_ON_VERSION_QUERY,"{'ns_list': 'ns-ne.afrinic.net/196.216.168.45', 'query_name': 'version.bind'}"
1153,NE,WARNING,Zone,Z09_NO_RESPONSE_MX_QUERY,{'ns_ip_list': '196.216.168.45'}
1154,NE,NOTICE,Zone,Z11_NO_SPF_FOUND,{}
1155,NG,WARNING,Address,NAMESERVER_IP_WITHOUT_REVERSE,"{'ns_ip': '2a00:fea0:dead::beef', 'nsname': 'ns3.nic.net.ng'}"
1156,NG,WARNING,Address,NAMESERVER_IP_WITHOUT_REVERSE,"{'ns_ip': '41.222.79.3', 'nsname': 'nsa.nic.net.ng'}"
1157,NG,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns2.nic.net.ng/2001:500:14:6040:ad::1'}
1158,NG,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns3.nic.net.ng/2a00:fea0:dead::beef'}
1159,NG,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns5.nic.net.ng/2001:43f8:120::41'}
1160,NG,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns2.nic.net.ng/2001:500:14:6040:ad::1'}
1161,NG,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns3.nic.net.ng/2a00:fea0:dead::beef'}
1162,NG,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns5.nic.net.ng/2001:43f8:120::41'}
1163,NG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '185.38.108.108'}
1164,NG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '196.216.168.41'}
1165,NG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '185.28.194.194'}
1166,NG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '41.222.79.3'}
1167,NG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '204.61.216.40'}
1168,NG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:43f8:120::41'}
1169,NG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:500:14:6040:ad::1'}
1170,NG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2a00:fea0:dead::beef'}
1171,NG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:500:14:6040:ad::1'}
1172,NG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '204.61.216.40'}
1173,NG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '185.28.194.194'}
1174,NG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '185.38.108.108'}
1175,NG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2a00:fea0:dead::beef'}
1176,NG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '185.28.194.194'}
1177,NG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '196.216.168.41'}
1178,NG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:43f8:120::41'}
1179,NG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '41.222.79.3'}
1180,NG,NOTICE,Consistency,EXTRA_ADDRESS_CHILD,{'ns_ip_list': 'ns3.nic.net.ng./185.28.194.194'}
1181,NG,ERROR,Delegation,DEL_NS_SAME_IP,"{'ns_ip': '185.28.194.194', 'nsname_list': 'ns3.nic.net.ng;ns4.nic.net.ng'}"
1182,NG,ERROR,Delegation,CHILD_NS_SAME_IP,"{'ns_ip': '185.28.194.194', 'nsname_list': 'ns3.nic.net.ng;ns4.nic.net.ng'}"
1183,NG,ERROR,Delegation,SAME_IP_ADDRESS,"{'ns_ip': '185.28.194.194', 'nsname_list': 'ns3.nic.net.ng;ns4.nic.net.ng'}"
1184,NG,WARNING,Delegation,UNEXPECTED_RCODE,"{'ns': 'ns3.nic.net.ng/185.28.194.194', 'rcode': 'SERVFAIL', 'rrtype': 'A'}"
1185,NG,WARNING,Delegation,UNEXPECTED_RCODE,"{'ns': 'ns3.nic.net.ng/185.38.108.108', 'rcode': 'SERVFAIL', 'rrtype': 'A'}"
1186,NG,WARNING,Delegation,UNEXPECTED_RCODE,"{'ns': 'ns4.nic.net.ng/185.28.194.194', 'rcode': 'SERVFAIL', 'rrtype': 'A'}"
1187,NG,WARNING,Delegation,UNEXPECTED_RCODE,"{'ns': 'ns3.nic.net.ng/185.28.194.194', 'rcode': 'SERVFAIL', 'rrtype': 'A'}"
1188,NG,WARNING,Delegation,UNEXPECTED_RCODE,"{'ns': 'ns3.nic.net.ng/185.38.108.108', 'rcode': 'SERVFAIL', 'rrtype': 'A'}"
1189,NG,WARNING,Delegation,UNEXPECTED_RCODE,"{'ns': 'ns4.nic.net.ng/185.28.194.194', 'rcode': 'SERVFAIL', 'rrtype': 'A'}"
1190,NG,WARNING,Delegation,UNEXPECTED_RCODE,"{'ns': 'ns3.nic.net.ng/185.28.194.194', 'rcode': 'SERVFAIL', 'rrtype': 'A'}"
1191,NG,WARNING,Delegation,UNEXPECTED_RCODE,"{'ns': 'ns3.nic.net.ng/185.38.108.108', 'rcode': 'SERVFAIL', 'rrtype': 'A'}"
1192,NG,WARNING,Delegation,UNEXPECTED_RCODE,"{'ns': 'ns4.nic.net.ng/185.28.194.194', 'rcode': 'SERVFAIL', 'rrtype': 'A'}"
1193,NG,WARNING,Delegation,UNEXPECTED_RCODE,"{'ns': 'ns3.nic.net.ng/185.28.194.194', 'rcode': 'SERVFAIL', 'rrtype': 'A'}"
1194,NG,WARNING,Delegation,UNEXPECTED_RCODE,"{'ns': 'ns3.nic.net.ng/185.38.108.108', 'rcode': 'SERVFAIL', 'rrtype': 'A'}"
1195,NG,WARNING,Delegation,UNEXPECTED_RCODE,"{'ns': 'ns4.nic.net.ng/185.28.194.194', 'rcode': 'SERVFAIL', 'rrtype': 'A'}"
1196,NG,WARNING,Delegation,UNEXPECTED_RCODE,"{'ns': 'ns3.nic.net.ng/185.28.194.194', 'rcode': 'SERVFAIL', 'rrtype': 'A'}"
1197,NG,WARNING,Delegation,UNEXPECTED_RCODE,"{'ns': 'ns3.nic.net.ng/185.38.108.108', 'rcode': 'SERVFAIL', 'rrtype': 'A'}"
1198,NG,WARNING,Delegation,UNEXPECTED_RCODE,"{'ns': 'ns4.nic.net.ng/185.28.194.194', 'rcode': 'SERVFAIL', 'rrtype': 'A'}"
1199,NG,NOTICE,DNSSEC,NEITHER_DNSKEY_NOR_DS,"{'child': '204.61.216.40', 'parent': '198.41.0.4'}"
1200,NG,NOTICE,DNSSEC,NOT_SIGNED,{'zone': 'ng'}
